go_id	day_estimate	day_std_error	day_p_value	mian_estimate	mian_std_error	mian_p_value	adj_rsq	day_fdr_pvalue	mian_fdr_pvalue	num_genes	go_name	namespace	num_seq	frac_seq
GO:0031331	0.2220007231336134	0.034903671693082276	7.110534598045796e-06	-0.3224327165904187	0.05407714673915597	1.544209868505017e-05	0.7522385602247734	1.3706035879260167e-05	4.7389435379422466e-05	37	positive regulation of cellular catabolic process	biological_process	27	0.7297297297297297
GO:0031400	0.2926680835325889	0.03295742055178612	8.568402795317923e-08	-0.47301748910608676	0.05106177032017648	4.6934392534427816e-08	0.8700929977190455	4.428249908420828e-07	2.1244569413256953e-06	36	negative regulation of protein modification process	biological_process	27	0.75
GO:0046467	0.1080210189381011	0.030430305531411274	0.0024632026384088282	-0.15247737497112857	0.047146446712241545	0.004875863380702886	0.45906900531890393	0.00278673242657547	0.006299756817241483	36	membrane lipid biosynthetic process	biological_process	27	0.75
GO:0055088	0.28642856901412866	0.034980397905052106	2.6553504723449066e-07	-0.04792747142476683	0.05419602061179368	0.38885143479062656	0.7792121646643917	9.622946935347497e-07	0.39777516249666506	32	lipid homeostasis	biological_process	27	0.84375
GO:0070192	0.11508853767170818	0.02031046436089063	2.7869683616104263e-05	-0.14527236856715806	0.03146751926966939	0.0002462089644954161	0.6793024222696846	4.4566498553824126e-05	0.00044886562750033425	27	chromosome organization involved in meiotic cell cycle	biological_process	27	1.0
GO:0071013	0.0604371954344777	0.013723792456988076	0.00038798605222093406	-0.04664295503559433	0.02126262087954933	0.04245058798644102	0.492566907206582	0.0004942973400926756	0.04692461151879996	28	catalytic step 2 spliceosome	cellular_component	27	0.9642857142857143
GO:0072527	0.11915598664561038	0.02713995689724817	0.0003993050401481839	-0.12871840493187434	0.04204862584464827	0.007068211346292752	0.5250323005398232	0.0005060134233007902	0.008862602553052023	33	pyrimidine-containing compound metabolic process	biological_process	27	0.8181818181818182
GO:0098802	0.13831509727468466	0.04553837134554457	0.007437880034275385	-0.19721652152203836	0.07055375752927623	0.012428579847620674	0.37474117491770553	0.008056950243689557	0.01494279020115149	61	plasma membrane receptor complex	cellular_component	27	0.4426229508196721
GO:0098869	0.2751175711583163	0.042486808022552544	5.705705533598106e-06	-0.41098484928762785	0.06582589282059081	8.909687653892464e-06	0.7639915600499141	1.1341441434119759e-05	3.2348480700919434e-05	40	cellular oxidant detoxification	biological_process	27	0.675
GO:0099503	0.29637472342783727	0.034008899097791055	1.1171607770096698e-07	-0.3273696672609865	0.05269085278821531	9.452537169702517e-06	0.8252696631708608	5.297600173958089e-07	3.3640466613931314e-05	45	secretory vesicle	cellular_component	27	0.6
GO:1901606	0.1986751853601748	0.02984644149083458	4.047982149594766e-06	-0.1929669979316382	0.04624185129673286	0.0006377398786008298	0.7175300581624182	8.511264354631447e-06	0.0010190863098145733	30	alpha-amino acid catabolic process	biological_process	27	0.9
GO:1990748	0.2751175711583163	0.042486808022552544	5.705705533598106e-06	-0.41098484928762785	0.06582589282059081	8.909687653892464e-06	0.7639915600499141	1.1341441434119759e-05	3.2348480700919434e-05	40	cellular detoxification	biological_process	27	0.675
GO:0001764	0.08984051210554977	0.028449871002899123	0.005745263745550968	-0.10128688976971872	0.044078109101592156	0.03453177674591657	0.34903944308179213	0.006288401017997161	0.03840933121520228	30	neuron migration	biological_process	26	0.8666666666666667
GO:0006101	0.06020948700866153	0.01686507986970825	0.0023571495506948563	-0.05584084219347263	0.0261294974036372	0.047419811101204086	0.39091040206295957	0.0026735354000565702	0.05193459655617131	26	citrate metabolic process	biological_process	26	1.0
GO:0006119	0.0713567701672347	0.014216338179449065	0.00010523261273434518	-0.06401719830020958	0.022025734501046793	0.009826815338901621	0.5751576201670605	0.00014862284430639235	0.011984412961191238	27	oxidative phosphorylation	biological_process	26	0.9629629629629629
GO:0006754	0.05712859820535777	0.014522365472206008	0.0010701987910824071	-0.07797895109464287	0.022499870373115623	0.0029555007550120817	0.5081930178379731	0.0012670414638113758	0.004016507504715352	26	ATP biosynthetic process	biological_process	26	1.0
GO:0008064	0.12694190228726882	0.015261301497655614	2.1385649623797267e-07	-0.12909677017463936	0.023644722760866193	4.236409424032969e-05	0.8043355267380691	8.325461414679154e-07	0.00010476446606173069	28	regulation of actin polymerization or depolymerization	biological_process	26	0.9285714285714286
GO:0010008	0.11433916569929002	0.026314618292187706	0.00044015573317503085	-0.12113562496808807	0.040769907741641624	0.00856431095841815	0.5165615398028791	0.0005515092566767955	0.010545695054461023	27	endosome membrane	cellular_component	26	0.9629629629629629
GO:0016571	0.18430962646483628	0.02360458521905306	5.070836464234638e-07	-0.22087330010578496	0.03657118453989567	1.3266059454265436e-05	0.798708789262535	1.558845071677648e-06	4.254205756646632e-05	32	histone methylation	biological_process	26	0.8125
GO:0019318	0.19570073345696654	0.014749056107031977	2.1312284087443345e-10	-0.1774655480926987	0.022851087942191775	5.453271042956742e-07	0.9101487403237751	8.837163378584066e-09	5.869445071858171e-06	31	hexose metabolic process	biological_process	26	0.8387096774193549
GO:0022627	0.030944818004973833	0.011217791322905618	0.0134251799111315	0.005385781612299551	0.017380009552927005	0.7604158405832652	0.2647188005099461	0.01416396200091566	0.7651362549435451	27	cytosolic small ribosomal subunit	cellular_component	26	0.9629629629629629
GO:0030031	0.3577983152612356	0.062431836329606624	2.4478465767180353e-05	-0.3559508058110601	0.09672723271289074	0.0018569656349991708	0.6523135955626442	3.974963976583112e-05	0.0026173673732834165	49	cell projection assembly	biological_process	26	0.5306122448979592
GO:0030832	0.12694190228726882	0.015261301497655614	2.1385649623797267e-07	-0.12909677017463936	0.023644722760866193	4.236409424032969e-05	0.8043355267380691	8.325461414679154e-07	0.00010476446606173069	28	regulation of actin filament length	biological_process	26	0.9285714285714286
GO:0032147	0.11132817201110361	0.025381728429254253	0.0004029841052185486	-0.19816720870892207	0.03932455773798221	0.00010094214785723263	0.6356578696849742	0.0005095891202870016	0.00021366285527115762	36	activation of protein kinase activity	biological_process	26	0.7222222222222222
GO:0032271	0.09909758153009815	0.01634406409833147	1.2663540345948298e-05	-0.07009744109537325	0.02532227441088424	0.013155649591259358	0.6550573761991261	2.2136365134142956e-05	0.01579563853280501	28	regulation of protein polymerization	biological_process	26	0.9285714285714286
GO:0042773	0.0713567701672347	0.014216338179449065	0.00010523261273434518	-0.06401719830020958	0.022025734501046793	0.009826815338901621	0.5751576201670605	0.00014862284430639235	0.011984412961191238	27	ATP synthesis coupled electron transport	biological_process	26	0.9629629629629629
GO:0045862	0.18363361738294956	0.02200296653961355	2.041585638942876e-07	-0.20497714208869014	0.034089755963847335	1.3980812208553475e-05	0.8130661393457521	8.125328558560598e-07	4.411362912561311e-05	32	positive regulation of proteolysis	biological_process	26	0.8125
GO:0046031	0.1567307394977689	0.03668160342762455	0.000514300875747982	-0.22146981480077993	0.05683174161806954	0.001159369213021556	0.5610324890044426	0.0006328491797506225	0.001722629422347862	28	ADP metabolic process	biological_process	26	0.9285714285714286
GO:0048278	0.2840711890352732	0.022368049362030056	4.2074638682614047e-10	-0.3106577084362287	0.03465538807078913	7.49867620445212e-08	0.9098472036287546	1.470962368060801e-08	2.387524941524666e-06	32	vesicle docking	biological_process	26	0.8125
GO:0051260	0.7023007811168137	0.06095941779193194	1.8721546271173957e-09	-0.655671297520543	0.09444597720420256	2.3777029198150746e-06	0.8849793566889738	3.551118829947145e-08	1.3648363354724847e-05	56	protein homooligomerization	biological_process	26	0.4642857142857143
GO:0072350	0.06020948700866153	0.01686507986970825	0.0023571495506948563	-0.05584084219347263	0.0261294974036372	0.047419811101204086	0.39091040206295957	0.0026735354000565702	0.05193459655617131	26	tricarboxylic acid metabolic process	biological_process	26	1.0
GO:1901617	0.12977934996895932	0.026217556308598698	0.00012165518716409783	-0.17313694494734078	0.04061952714055498	0.0005258717311031309	0.6246818410537366	0.00016959436959623647	0.0008625844494543535	37	organic hydroxy compound biosynthetic process	biological_process	26	0.7027027027027027
GO:1990204	0.1403942974142733	0.014039383730760349	1.548207726652532e-08	-0.18203349888247583	0.021751574470777465	1.965613917920285e-07	0.8743498853803342	1.380227188310732e-07	3.469989718467196e-06	32	oxidoreductase complex	cellular_component	26	0.8125
GO:0001510	0.09248774128799944	0.013091703765503442	1.8997840684305399e-06	-0.0952790430218159	0.020283309785228264	0.00020734195155498958	0.7471370670050308	4.602330154907137e-06	0.0003899690924288464	26	RNA methylation	biological_process	25	0.9615384615384616
GO:0001704	0.2091978660228257	0.028050920245282312	9.362710740941908e-07	-0.33005577532838043	0.043460004540815604	7.356705235924497e-07	0.8205943467668337	2.556464510122423e-06	6.591460017916271e-06	34	formation of primary germ layer	biological_process	25	0.7352941176470589
GO:0005643	0.0884884435376139	0.01661328693613015	5.5681425143801414e-05	-0.10242057081529939	0.025739388204332414	0.0009700859324187466	0.6361843930022453	8.349872248225225e-05	0.0014670595568300466	25	nuclear pore	cellular_component	25	1.0
GO:0006090	0.15542227878785575	0.035306157302565554	0.0003894009652166432	-0.22445340872107614	0.05470072793587975	0.000741410790158982	0.5819049490871374	0.0004952224828682417	0.0011505095203250347	25	pyruvate metabolic process	biological_process	25	1.0
GO:0006323	0.22269578429388254	0.015058181343044005	3.875677023642186e-11	-0.23721127107143278	0.023330023536578304	1.2127706352712167e-08	0.9311791903154722	2.661063530868071e-09	1.387648549744531e-06	28	DNA packaging	biological_process	25	0.8928571428571429
GO:0006473	0.12005007462402836	0.022547581083221503	5.591845779296044e-05	-0.1871828999640947	0.03493354113493015	5.215127654746539e-05	0.6924237557059333	8.378370608810795e-05	0.0001223496395843826	31	protein acetylation	biological_process	25	0.8064516129032258
GO:0006661	0.10097185318599686	0.01525965066482594	4.362127445177965e-06	-0.10737688362018206	0.023642165083554843	0.0002887987510439735	0.7239168850799897	9.048085094593461e-06	0.0005154436167281328	28	phosphatidylinositol biosynthetic process	biological_process	25	0.8928571428571429
GO:0006664	0.12228560827627837	0.03491526722184695	0.0027300791894581044	-0.14787003166071314	0.05409511198693962	0.0141481151413668	0.4183171507401787	0.003073062622982197	0.016851095054814295	29	glycolipid metabolic process	biological_process	25	0.8620689655172413
GO:0007498	0.1310146064711493	0.021493937335397024	1.1888894660714797e-05	-0.201665600897815	0.03330110406461496	1.2848599442819999e-05	0.7464332057227137	2.1020196875609804e-05	4.180484088786142e-05	33	mesoderm development	biological_process	25	0.7575757575757576
GO:0007517	0.28381088844404023	0.026216122302133847	4.78025804840439e-09	-0.2887126367127598	0.040617305397848184	1.754890648315702e-06	0.8755815124526225	6.716052744959529e-08	1.122876391134819e-05	32	muscle organ development	biological_process	25	0.78125
GO:0007626	0.095850833642073	0.04218366098668632	0.03634345445301134	-0.18056058929784688	0.06535621940381595	0.013308335611677812	0.29919845239104137	0.037370460951395165	0.0159682115717507	44	locomotory behavior	biological_process	25	0.5681818181818182
GO:0010212	0.5924320852284517	0.06047240504771564	2.0903034675101283e-08	-0.2899587295986483	0.09369143596669592	0.006577040346958855	0.8320882967123628	1.6205589286598132e-07	0.00832282678397987	25	response to ionizing radiation	biological_process	25	1.0
GO:0010975	0.2029240647626613	0.02330634530090684	1.1313153867865703e-07	-0.2966742411030352	0.03610911384547461	2.5345084115290566e-07	0.853310403572094	5.336336864128187e-07	3.893910113685378e-06	37	regulation of neuron projection development	biological_process	25	0.6756756756756757
GO:0019005	0.21641930000941462	0.04122584820613583	6.522175659983276e-05	-0.3545063726262245	0.06387225568968517	3.52495320081033e-05	0.6975645224508626	9.650654939211768e-05	9.046203635790089e-05	34	SCF ubiquitin ligase complex	cellular_component	25	0.7352941176470589
GO:0030662	0.1178940488145013	0.0383586962490888	0.0068848762797089945	-0.07758072302670925	0.05943010420292854	0.20914491270391644	0.2877766820042481	0.007476086727601179	0.21858463033474973	26	coated vesicle membrane	cellular_component	25	0.9615384615384616
GO:0030833	0.10416725743300555	0.016571498603351185	8.20762198712695e-06	-0.07237273784890368	0.02567464447698064	0.01182670958868575	0.6713201497338754	1.53398218061293e-05	0.014238368127364412	27	regulation of actin filament polymerization	biological_process	25	0.9259259259259259
GO:0035262	0.21310578539702613	0.03637616934862132	1.8980126445307246e-05	-0.3159991287089138	0.05635852482716469	3.1425814659292944e-05	0.7231047269309434	3.168685903743709e-05	8.252169004052918e-05	27	gonad morphogenesis	biological_process	25	0.9259259259259259
GO:0042775	0.07396287517697946	0.015033097485182632	0.00012958725405386645	-0.06433758226661442	0.02329116047729098	0.013319430220623272	0.5618404645838291	0.00017966879780563288	0.01597077611524633	26	mitochondrial ATP synthesis coupled electron transport	biological_process	25	0.9615384615384616
GO:0043069	0.09663510817453734	0.03888419821235901	0.023652834636461034	-0.15027273000508468	0.060244277766941	0.023212721019307245	0.28915146805723657	0.02453345209820246	0.026616258249147793	29	negative regulation of programmed cell death	biological_process	25	0.8620689655172413
GO:0044448	0.15118415505087796	0.02674164843329953	2.8606717342700323e-05	-0.1987832393772867	0.0414315164057961	0.00016761080315995153	0.6852230199016923	4.562234080682887e-05	0.0003248370239502104	26	cell cortex part	cellular_component	25	0.9615384615384616
GO:0070588	0.17165572933613363	0.03143714950519033	4.232718407177857e-05	-0.1857437550658017	0.04870637570172594	0.0013893966649669387	0.6388606244028855	6.505980103446654e-05	0.002017340597423495	35	calcium ion transmembrane transport	biological_process	25	0.7142857142857143
GO:0097060	0.143362061265314	0.043660925101631665	0.004383145153751246	-0.2572390058948076	0.06764498228867374	0.0014222356069676719	0.48491893830362753	0.004836106317536183	0.0020566472726872335	61	synaptic membrane	cellular_component	25	0.4098360655737705
GO:0098609	0.27551534577680353	0.034849057630363986	4.2858887748753994e-07	-0.285099909382474	0.05399253178203604	6.121226142507963e-05	0.7888183381999947	1.359740157580576e-06	0.00014028465568241257	33	cell-cell adhesion	biological_process	25	0.7575757575757576
GO:1903509	0.12228560827627837	0.03491526722184695	0.0027300791894581044	-0.14787003166071314	0.05409511198693962	0.0141481151413668	0.4183171507401787	0.003073062622982197	0.016851095054814295	29	liposaccharide metabolic process	biological_process	25	0.8620689655172413
GO:1990778	0.3421833440320688	0.06394236259707231	5.2886684367294336e-05	-0.38556592606972145	0.09906752949706205	0.001171984079755687	0.6345402087979721	7.964270120514003e-05	0.001738475552582687	32	protein localization to cell periphery	biological_process	25	0.78125
GO:0000281	0.1208199899595346	0.016827151555519032	1.5400248249331962e-06	-0.15660056505216685	0.026070734101311454	1.4150020371247388e-05	0.7795139441495819	3.840369598399844e-06	4.4184739618098235e-05	25	mitotic cytokinesis	biological_process	24	0.96
GO:0006096	0.15859630242735925	0.03598745451115332	0.00038536243148882935	-0.23042304610238443	0.05575627903794561	0.0006957718654491377	0.5839130307836755	0.000491840526374075	0.001093005494357544	24	glycolytic process	biological_process	24	1.0
GO:0006099	0.06456095004667636	0.016684236828020185	0.0012302816313253914	-0.057864765358729094	0.02584931267728192	0.03885478484836177	0.43234423048001236	0.0014460066899493558	0.04297647728575003	24	tricarboxylic acid cycle	biological_process	24	1.0
GO:0006757	0.15859630242735925	0.03598745451115332	0.00038536243148882935	-0.23042304610238443	0.05575627903794561	0.0006957718654491377	0.5839130307836755	0.000491840526374075	0.001093005494357544	24	ATP generation from ADP	biological_process	24	1.0
GO:0006888	0.08556392824408363	0.0246793377878699	0.002947341386962058	-0.06708518699445866	0.038236326043725254	0.09735271670866041	0.36065193661624095	0.003315526620159842	0.10394005622247994	27	ER to Golgi vesicle-mediated transport	biological_process	24	0.8888888888888888
GO:0007611	0.23100029004359673	0.03205525933319372	1.468604247932834e-06	-0.30036253062193846	0.04966402898713884	1.3050348044697396e-05	0.7812279316782225	3.7194905881594365e-06	4.2001390909197576e-05	44	learning or memory	biological_process	24	0.5454545454545454
GO:0009948	0.14568624128239277	0.021650170918221717	3.532831861264774e-06	-0.1443329516578115	0.03354316073012242	0.0004819554541830072	0.7238610668485976	7.552804806516897e-06	0.0008041607749111094	26	anterior/posterior axis specification	biological_process	24	0.9230769230769231
GO:0010948	0.08436693643989748	0.012162480038847158	2.4025216660284267e-06	-0.13210367935736841	0.018843639819794325	2.097437826721971e-06	0.7964057939626936	5.5162861301009895e-06	1.2601920390572815e-05	25	negative regulation of cell cycle process	biological_process	24	0.96
GO:0030117	0.17613813108744927	0.04111053793969505	0.0005014313841642716	-0.19448565928294484	0.06369360255961676	0.007185913280674194	0.5149350701834734	0.0006178660386765005	0.008997530463091355	28	membrane coat	cellular_component	24	0.8571428571428571
GO:0030686	0.07541251831454827	0.011215900251634336	3.568653340123009e-06	-0.05684460290432547	0.017377079668084782	0.004500932776101947	0.7050055641146135	7.604284351661884e-06	0.005887867307255885	24	90S preribosome	cellular_component	24	1.0
GO:0031430	0.19552056248784533	0.026161425583820033	9.103695703061194e-07	-0.22675215419548278	0.04053256238031079	3.223837297155834e-05	0.7801785884295284	2.5116334863146303e-06	8.428301907373683e-05	26	M band	cellular_component	24	0.9230769230769231
GO:0031985	0.46351237708643195	0.05209756204221302	8.342101797300873e-08	-0.5448635189028478	0.08071607858572104	3.3950512801043407e-06	0.8365390706537404	4.3746963248786636e-07	1.6768355768493183e-05	28	Golgi cisterna	cellular_component	24	0.8571428571428571
GO:0033045	0.11130195371867553	0.025749740259301584	0.00046210585780362304	-0.07014966186546659	0.039894727830980165	0.09667245182778846	0.47277440918111713	0.0005749719082092533	0.10327560312099869	24	regulation of sister chromatid segregation	biological_process	24	1.0
GO:0034219	0.237403543754403	0.05435318241417042	0.00041918931685524	-0.3705610915460304	0.08421076862620595	0.0003908485596541382	0.5971521551616032	0.0005282081639243059	0.0006700797902532004	45	carbohydrate transmembrane transport	biological_process	24	0.5333333333333333
GO:0034330	0.16977820369456553	0.02727811780613255	9.25383002897109e-06	-0.20897238897590123	0.04226268205652917	0.00012306322890288942	0.7167015442757014	1.7027429248354443e-05	0.00025173525196372484	26	cell junction organization	biological_process	24	0.9230769230769231
GO:0042048	0.12254804540641752	0.04885367295031539	0.022553174606994224	-0.16587890009481254	0.07569023866920409	0.04262698163372688	0.2617359190026224	0.023433747275216025	0.04706124350026936	295	olfactory behavior	biological_process	24	0.08135593220338982
GO:0048475	0.17613813108744927	0.04111053793969505	0.0005014313841642716	-0.19448565928294484	0.06369360255961676	0.007185913280674194	0.5149350701834734	0.0006178660386765005	0.008997530463091355	28	coated membrane	cellular_component	24	0.8571428571428571
GO:0050890	0.23100029004359673	0.03205525933319372	1.468604247932834e-06	-0.30036253062193846	0.04966402898713884	1.3050348044697396e-05	0.7812279316782225	3.7194905881594365e-06	4.2001390909197576e-05	44	cognition	biological_process	24	0.5454545454545454
GO:0072659	0.35658035643791447	0.06662948889499354	5.2858939899340725e-05	-0.40244268648818204	0.10323076264906683	0.0011555082105168854	0.6347974435753501	7.964270120514003e-05	0.0017183245532540505	31	protein localization to plasma membrane	biological_process	24	0.7741935483870968
GO:0099565	0.10352998420966575	0.06273598431775954	0.11724447697309498	-0.09451977109499966	0.09719845693051435	0.34446552105536643	0.0507256022954129	0.11857453343336832	0.35399540290588954	82	chemical synaptic transmission, postsynaptic	biological_process	24	0.2926829268292683
GO:1901987	0.0942532535993068	0.016477726960261084	2.5023877466438686e-05	-0.09953805469106006	0.025529361684157436	0.0011542871341433116	0.658190199315535	4.051328446820118e-05	0.0017179415360413395	25	regulation of cell cycle phase transition	biological_process	24	0.96
GO:0000462	0.07519358334241011	0.01589895285339436	0.000193715496013198	-0.05965680100934586	0.024632652232467887	0.026908399997275154	0.5335618906450805	0.0002610693343851338	0.030308071506722423	24	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	23	0.9583333333333334
GO:0000779	0.07937367465859771	0.012015145879879818	4.4518392292940595e-06	-0.10216978816867711	0.01861537125813048	3.9964897442708715e-05	0.747514425367565	9.187071002119569e-06	0.00010058681534087	23	condensed chromosome, centromeric region	cellular_component	23	1.0
GO:0001709	0.10301499939988851	0.022737011948221426	0.0002956858140981635	-0.15816699935295817	0.0352270311944747	0.00032262364255555056	0.6116630045907642	0.00038566774435773633	0.0005689791836563271	28	cell fate determination	biological_process	23	0.8214285714285714
GO:0003333	0.4177226329472705	0.067404535847793	9.746830535590488e-06	-0.40058511256141976	0.10443156261546634	0.0013236797879613402	0.6850998346592032	1.7860841567274244e-05	0.0019330928015527647	36	amino acid transmembrane transport	biological_process	23	0.6388888888888888
GO:0005657	0.05965741813684328	0.01445165517297371	0.0007027474880947374	-0.05180212992726132	0.02239031710716761	0.03346549218878922	0.4655236248532365	0.0008494906923884181	0.037246549670793494	24	replication fork	cellular_component	23	0.9583333333333334
GO:0005769	0.11431551760661522	0.034575670655546814	0.00417347781487701	-0.09489338769152618	0.05356896638514136	0.09441436465432634	0.33887329353812645	0.004616197856033318	0.10104490526930604	25	early endosome	cellular_component	23	0.92
GO:0006612	0.20278370167403498	0.05051904595213066	0.0008994960317496304	-0.26449511247524554	0.07827044343924959	0.003564294064539057	0.5093347674782753	0.0010756548790138104	0.004756838560683487	28	protein targeting to membrane	biological_process	23	0.8214285714285714
GO:0007638	0.1790517835013649	0.04127796868879702	0.00044718841690787346	-0.17655081898380715	0.06395300727976912	0.01336657559911301	0.5062683069442122	0.0005591423193174884	0.016016535143291998	36	mechanosensory behavior	biological_process	23	0.6388888888888888
GO:0009064	0.254840948452847	0.04944831015168425	7.954774240412929e-05	-0.33935419614021456	0.07661152521687002	0.0003671646897091597	0.6441483751131789	0.00011597189264641252	0.0006349705545600696	26	glutamine family amino acid metabolic process	biological_process	23	0.8846153846153846
GO:0015985	0.05340840427182368	0.01380161369384521	0.0012298970811366328	-0.07494316871326276	0.02138319130210977	0.0027158122297633977	0.5055737286530271	0.0014460066899493558	0.003707728335121086	23	energy coupled proton transport, down electrochemical gradient	biological_process	23	1.0
GO:0015986	0.05340840427182368	0.01380161369384521	0.0012298970811366328	-0.07494316871326276	0.02138319130210977	0.0027158122297633977	0.5055737286530271	0.0014460066899493558	0.003707728335121086	23	ATP synthesis coupled proton transport	biological_process	23	1.0
GO:0016079	0.23325814719397858	0.030122097969588736	5.669430043687501e-07	-0.230500002032685	0.046668932893828625	0.00012450793238226048	0.777854919309407	1.6847656279824692e-06	0.0002542928332618218	30	synaptic vesicle exocytosis	biological_process	23	0.7666666666666667
GO:0016323	0.1942137075185029	0.037824184646497144	8.275601436550055e-05	-0.30883593511285107	0.05860197177544931	6.252572749321262e-05	0.6805991120994997	0.00012035693766175847	0.0001431108756359411	27	basolateral plasma membrane	cellular_component	23	0.8518518518518519
GO:0017038	0.12976018644809315	0.024600930414853672	6.194256655980997e-05	-0.17833105344872208	0.03811484750549826	0.00021570610464047174	0.6614010101941974	9.203633014678431e-05	0.0004040627900655448	23	protein import	biological_process	23	1.0
GO:0030433	0.08061498463497115	0.011733562140515486	2.7151682738114964e-06	-0.11464248314803094	0.018179106405341847	7.891402305305707e-06	0.7773603268945772	6.0894906065483e-06	2.9621832232337e-05	25	ER-associated ubiquitin-dependent protein catabolic process	biological_process	23	0.92
GO:0030658	0.19758947474879685	0.04799068808894427	0.0007193828653107479	-0.1892384330602209	0.07435319426332042	0.02091843505755644	0.4739458803319625	0.0008684222402498738	0.024172112577850378	29	transport vesicle membrane	cellular_component	23	0.7931034482758621
GO:0030705	0.38945430491410177	0.06473558664465111	1.389270956789198e-05	-0.30408151857523147	0.10029649169895119	0.007525849118349864	0.6561429884796516	2.4002617402666086e-05	0.009377071263464576	35	cytoskeleton-dependent intracellular transport	biological_process	23	0.6571428571428571
GO:0030728	0.12846383163294176	0.03393512448002378	0.0014763781974376367	-0.22628669663726064	0.0525765518955841	0.00048087322326003274	0.556695439207268	0.0017149070527891245	0.0008035585352133442	27	ovulation	biological_process	23	0.8518518518518519
GO:0031146	0.20442277575765525	0.03291148485895448	9.484471541382707e-06	-0.3036048145433051	0.05099060098235826	1.5698230518076572e-05	0.7470400381993894	1.741587307753385e-05	4.8092689027028406e-05	32	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	biological_process	23	0.71875
GO:0032482	0.3528204791196481	0.04517925138857807	5.060910128973242e-07	-0.46566972713333327	0.06999736384151169	4.077830399257445e-06	0.8099612000606774	1.558480614846164e-06	1.8838222610337646e-05	31	Rab protein signal transduction	biological_process	23	0.7419354838709677
GO:0032984	0.09274314736254087	0.01598945512502594	2.1310961704223524e-05	-0.1359378388122816	0.024772869704895523	4.0054200163778855e-05	0.7166531135312126	3.518281918391717e-05	0.00010058681534087	24	macromolecular complex disassembly	biological_process	23	0.9583333333333334
GO:0036379	0.24726266390845972	0.03959904860785011	8.898589160061629e-06	-0.21570218782896777	0.06135181367529581	0.0026514897156152337	0.6806860027986512	1.6458697585466687e-05	0.003630522261505576	25	myofilament	cellular_component	23	0.92
GO:0036503	0.08061498463497115	0.011733562140515486	2.7151682738114964e-06	-0.11464248314803094	0.018179106405341847	7.891402305305707e-06	0.7773603268945772	6.0894906065483e-06	2.9621832232337e-05	25	ERAD pathway	biological_process	23	0.92
GO:0040009	0.11717633210253414	0.01542256997297937	7.314920475637751e-07	-0.14671618946995146	0.023894580113444117	1.0893630445082678e-05	0.7946159247205467	2.0968654675341013e-06	3.699684396872841e-05	29	regulation of growth rate	biological_process	23	0.7931034482758621
GO:0042326	0.33084917575361694	0.03594594873290239	5.147603131137101e-08	-0.5089463394925107	0.05569197307951421	5.700500320637309e-08	0.8724888932276454	3.1868667995893926e-07	2.1625515046162386e-06	28	negative regulation of phosphorylation	biological_process	23	0.8214285714285714
GO:0043066	0.09501536241336439	0.031826239408737564	0.008308528464572668	-0.11281207509149273	0.049309202590365794	0.0352305161239733	0.3273224359963983	0.008978246213535192	0.03913770108974728	27	negative regulation of apoptotic process	biological_process	23	0.8518518518518519
GO:0044089	0.08993148311616671	0.022920217324767966	0.0010940432258825042	-0.1331807009738811	0.03551087594633996	0.0015934702587534842	0.5264937102021205	0.0012944121245842765	0.0022802226896929873	25	positive regulation of cellular component biogenesis	biological_process	23	0.92
GO:0060271	0.3408509635338641	0.07573082460132445	0.00031519622655358563	-0.2782495857104415	0.11733169365831428	0.029793752488371582	0.5084595509649081	0.00040812989974222454	0.033368254200230235	47	cilium morphogenesis	biological_process	23	0.48936170212765956
GO:0090662	0.08862816403608875	0.018721640686550876	0.00019186582734288075	-0.10726317837738215	0.029005914320613422	0.001785663791300379	0.5836453609860546	0.00025877214081116215	0.002522851457914878	24	ATP hydrolysis coupled transmembrane transport	biological_process	23	0.9583333333333334
GO:0000041	0.428413809430174	0.0459379061747651	4.263055837305127e-08	-0.26023509396810435	0.07117276700705116	0.0019544206455295175	0.8195203740566639	2.8901249269638936e-07	0.0027352684544577157	30	transition metal ion transport	biological_process	22	0.7333333333333333
GO:0000045	0.06251948488517556	0.023086680198359914	0.014922620536625582	-0.07486658415819897	0.03576878111233536	0.05164754959057593	0.27768290263304407	0.01570663070649552	0.05639166008572988	23	autophagosome assembly	biological_process	22	0.9565217391304348
GO:0000302	0.22435832798187774	0.04003877675866582	3.164375220706141e-05	-0.3315568888337574	0.06203309568900762	5.3607700692389815e-05	0.7034698920176601	4.975380086877469e-05	0.0001254363915151326	25	response to reactive oxygen species	biological_process	22	0.88
GO:0000932	0.12525507784570517	0.021911667410058493	2.5209166697015612e-05	-0.18895345247618442	0.03394830389916141	3.414674404590762e-05	0.7162329388573532	4.075062939327184e-05	8.837167459532945e-05	22	cytoplasmic mRNA processing body	cellular_component	22	1.0
GO:0001667	0.12848103787657802	0.02522740283486085	9.025970174527027e-05	-0.1984863566372521	0.03908545716750344	9.305659187377773e-05	0.6700743157554437	0.00012968013554538025	0.0001999034979649948	23	ameboidal-type cell migration	biological_process	22	0.9565217391304348
